GPU available: True
Carga datasets
	Tiny Shakespeare
	Wikitext-2
Longitud corpus train: 10039821 caracteres
Longitud corpus valid: 1053455 caracteres
Longitud corpus test: 1186126 caracteres
Número total de tokens: 2524860
Número total de tokens: 266679
Preparando DataLoader
Se invoca el modelo
TRAIN
Iteracciones: 39449
  [Batch 30900] Loss: 7.6669
  [Batch 31000] Loss: 7.7272
  [Batch 31100] Loss: 7.6757
  [Batch 31200] Loss: 7.6845
  [Batch 31300] Loss: 7.6959
  [Batch 31400] Loss: 7.6734
  [Batch 31500] Loss: 7.6762
  [Batch 31600] Loss: 7.6691
  [Batch 31700] Loss: 7.6636
  [Batch 31800] Loss: 7.6736
  [Batch 31900] Loss: 7.6764
  [Batch 32000] Loss: 7.6857
  [Batch 32100] Loss: 7.6702
  [Batch 32200] Loss: 7.6424
  [Batch 32300] Loss: 7.6538
  [Batch 32400] Loss: 7.6734
  [Batch 32500] Loss: 7.6541
  [Batch 32600] Loss: 7.6663
  [Batch 32700] Loss: 7.6591
  [Batch 32800] Loss: 7.6943
  [Batch 32900] Loss: 7.6721
  [Batch 33000] Loss: 7.7023
  [Batch 33100] Loss: 7.6412
  [Batch 33200] Loss: 7.6199
  [Batch 33300] Loss: 7.6791
  [Batch 33400] Loss: 7.6535
  [Batch 33500] Loss: 7.6233
  [Batch 33600] Loss: 7.6103
  [Batch 33700] Loss: 7.6033
  [Batch 33800] Loss: 7.6206
  [Batch 33900] Loss: 7.6575
  [Batch 34000] Loss: 7.6806
  [Batch 34100] Loss: 7.6126
  [Batch 34200] Loss: 7.6212
  [Batch 34300] Loss: 7.6453
  [Batch 34400] Loss: 7.6105
  [Batch 34500] Loss: 7.6196
  [Batch 34600] Loss: 7.6238
  [Batch 34700] Loss: 7.6120
  [Batch 34800] Loss: 7.5829
  [Batch 34900] Loss: 7.6014
  [Batch 35000] Loss: 7.6016
  [Batch 35100] Loss: 7.6225
  [Batch 35200] Loss: 7.6502
  [Batch 35300] Loss: 7.5828
  [Batch 35400] Loss: 7.6148
  [Batch 35500] Loss: 7.5642
  [Batch 35600] Loss: 7.5955
  [Batch 35700] Loss: 7.5685
  [Batch 35800] Loss: 7.5592
  [Batch 35900] Loss: 7.5591
  [Batch 36000] Loss: 7.6125
  [Batch 36100] Loss: 7.5825
  [Batch 36200] Loss: 7.5493
  [Batch 36300] Loss: 7.5753
  [Batch 36400] Loss: 7.5660
  [Batch 36500] Loss: 7.5931
  [Batch 36600] Loss: 7.5811
  [Batch 36700] Loss: 7.5631
  [Batch 36800] Loss: 7.5673
  [Batch 36900] Loss: 7.5448
  [Batch 37000] Loss: 7.5662
  [Batch 37100] Loss: 7.5789
  [Batch 37200] Loss: 7.5430
  [Batch 37300] Loss: 7.5863
  [Batch 37400] Loss: 7.5133
  [Batch 37500] Loss: 7.5699
  [Batch 37600] Loss: 7.5655
  [Batch 37700] Loss: 7.5595
  [Batch 37800] Loss: 7.5285
  [Batch 37900] Loss: 7.5538
  [Batch 38000] Loss: 7.5636
  [Batch 38100] Loss: 7.5511
  [Batch 38200] Loss: 7.5712
  [Batch 38300] Loss: 7.5595
  [Batch 38400] Loss: 7.5413
  [Batch 38500] Loss: 7.5504
  [Batch 38600] Loss: 7.5164
  [Batch 38700] Loss: 7.5271
  [Batch 38800] Loss: 7.5147
  [Batch 38900] Loss: 7.5214
  [Batch 39000] Loss: 7.5167
  [Batch 39100] Loss: 7.5239
  [Batch 39200] Loss: 7.4952
  [Batch 39300] Loss: 7.5315
  [Batch 39400] Loss: 7.5137
[Epoch 2] Train Loss: 8.1239 | Train PPL: 3374.11 | Val PPL: 1712.97
Iteracciones: 39449
  [Batch 100] Loss: 7.5315
  [Batch 200] Loss: 7.5168
  [Batch 300] Loss: 7.5067
  [Batch 400] Loss: 7.5124
  [Batch 500] Loss: 7.4574
  [Batch 600] Loss: 7.5120
  [Batch 700] Loss: 7.4412
  [Batch 800] Loss: 7.4623
  [Batch 900] Loss: 7.4882
  [Batch 1000] Loss: 7.4784
  [Batch 1100] Loss: 7.4715
  [Batch 1200] Loss: 7.5197
  [Batch 1300] Loss: 7.5007
  [Batch 1400] Loss: 7.5165
  [Batch 1500] Loss: 7.4848
  [Batch 1600] Loss: 7.4719
  [Batch 1700] Loss: 7.4838
  [Batch 1800] Loss: 7.5077
  [Batch 1900] Loss: 7.4612
  [Batch 2000] Loss: 7.5023
  [Batch 2100] Loss: 7.4276
  [Batch 2200] Loss: 7.4934
  [Batch 2300] Loss: 7.4730
  [Batch 2400] Loss: 7.4964
  [Batch 2500] Loss: 7.4868
  [Batch 2600] Loss: 7.4127
  [Batch 2700] Loss: 7.4606
  [Batch 2800] Loss: 7.4456
  [Batch 2900] Loss: 7.4510
  [Batch 3000] Loss: 7.4424
  [Batch 3100] Loss: 7.4520
  [Batch 3200] Loss: 7.4451
  [Batch 3300] Loss: 7.4524
  [Batch 3400] Loss: 7.4019
  [Batch 3500] Loss: 7.4548
  [Batch 3600] Loss: 7.4540
  [Batch 3700] Loss: 7.4652
  [Batch 3800] Loss: 7.4136
  [Batch 3900] Loss: 7.4110
  [Batch 4000] Loss: 7.4551
  [Batch 4100] Loss: 7.3881
  [Batch 4200] Loss: 7.4403
  [Batch 4300] Loss: 7.4256
  [Batch 4400] Loss: 7.4088
  [Batch 4500] Loss: 7.4044
  [Batch 4600] Loss: 7.3827
  [Batch 4700] Loss: 7.4078
  [Batch 4800] Loss: 7.4318
  [Batch 4900] Loss: 7.4262
  [Batch 5000] Loss: 7.3910
  [Batch 5100] Loss: 7.4191
  [Batch 5200] Loss: 7.3876
  [Batch 5300] Loss: 7.3896
  [Batch 5400] Loss: 7.4054
  [Batch 5500] Loss: 7.4142
  [Batch 5600] Loss: 7.3968
  [Batch 5700] Loss: 7.4179
  [Batch 5800] Loss: 7.4061
  [Batch 5900] Loss: 7.3742
  [Batch 6000] Loss: 7.3919
  [Batch 6100] Loss: 7.3824
  [Batch 6200] Loss: 7.3833
  [Batch 6300] Loss: 7.3642
  [Batch 6400] Loss: 7.3704
  [Batch 6500] Loss: 7.3411
  [Batch 6600] Loss: 7.3783
  [Batch 6700] Loss: 7.3461
  [Batch 6800] Loss: 7.3539
  [Batch 6900] Loss: 7.3778
  [Batch 7000] Loss: 7.3844
  [Batch 7100] Loss: 7.3662
  [Batch 7200] Loss: 7.3928
  [Batch 7300] Loss: 7.3898
  [Batch 7400] Loss: 7.3581
  [Batch 7500] Loss: 7.3938
  [Batch 7600] Loss: 7.3541
  [Batch 7700] Loss: 7.3627
  [Batch 7800] Loss: 7.3993
  [Batch 7900] Loss: 7.3422
  [Batch 8000] Loss: 7.3513
  [Batch 8100] Loss: 7.4044
  [Batch 8200] Loss: 7.3372
  [Batch 8300] Loss: 7.3205
  [Batch 8400] Loss: 7.4424
  [Batch 8500] Loss: 7.3862
  [Batch 8600] Loss: 7.3620
  [Batch 8700] Loss: 7.3311
  [Batch 8800] Loss: 7.3173
  [Batch 8900] Loss: 7.3804
  [Batch 9000] Loss: 7.3570
  [Batch 9100] Loss: 7.3138
  [Batch 9200] Loss: 7.3726
  [Batch 9300] Loss: 7.3643
  [Batch 9400] Loss: 7.3479
  [Batch 9500] Loss: 7.3274
  [Batch 9600] Loss: 7.3232
  [Batch 9700] Loss: 7.3345
  [Batch 9800] Loss: 7.3462
  [Batch 9900] Loss: 7.3387
  [Batch 10000] Loss: 7.3416
  [Batch 10100] Loss: 7.3714
  [Batch 10200] Loss: 7.3387
  [Batch 10300] Loss: 7.3332
  [Batch 10400] Loss: 7.3125
  [Batch 10500] Loss: 7.3614
  [Batch 10600] Loss: 7.3498
  [Batch 10700] Loss: 7.3387
  [Batch 10800] Loss: 7.3319
  [Batch 10900] Loss: 7.3239
  [Batch 11000] Loss: 7.2947
  [Batch 11100] Loss: 7.3467
  [Batch 11200] Loss: 7.3207
  [Batch 11300] Loss: 7.3301
  [Batch 11400] Loss: 7.3441
  [Batch 11500] Loss: 7.3017
  [Batch 11600] Loss: 7.3381
  [Batch 11700] Loss: 7.3231
  [Batch 11800] Loss: 7.3340
  [Batch 11900] Loss: 7.3154
  [Batch 12000] Loss: 7.3123
  [Batch 12100] Loss: 7.3325
  [Batch 12200] Loss: 7.3593
  [Batch 12300] Loss: 7.2741
  [Batch 12400] Loss: 7.2780
  [Batch 12500] Loss: 7.3100
  [Batch 12600] Loss: 7.3082
  [Batch 12700] Loss: 7.3237
  [Batch 12800] Loss: 7.2756
  [Batch 12900] Loss: 7.3303
  [Batch 13000] Loss: 7.3218
  [Batch 13100] Loss: 7.2727
  [Batch 13200] Loss: 7.2775
  [Batch 13300] Loss: 7.3025
  [Batch 13400] Loss: 7.2606
  [Batch 13500] Loss: 7.2926
  [Batch 13600] Loss: 7.3516
  [Batch 13700] Loss: 7.2852
  [Batch 13800] Loss: 7.2473
  [Batch 13900] Loss: 7.3216
  [Batch 14000] Loss: 7.2745
  [Batch 14100] Loss: 7.2995
  [Batch 14200] Loss: 7.2832
  [Batch 14300] Loss: 7.2806
  [Batch 14400] Loss: 7.3374
  [Batch 14500] Loss: 7.2950
  [Batch 14600] Loss: 7.3106
  [Batch 14700] Loss: 7.2948
  [Batch 14800] Loss: 7.2646
  [Batch 14900] Loss: 7.2461
  [Batch 15000] Loss: 7.2706
  [Batch 15100] Loss: 7.2599
  [Batch 15200] Loss: 7.2815
  [Batch 15300] Loss: 7.2981
  [Batch 15400] Loss: 7.2930
  [Batch 15500] Loss: 7.2519
  [Batch 15600] Loss: 7.3108
  [Batch 15700] Loss: 7.2640
  [Batch 15800] Loss: 7.3028
  [Batch 15900] Loss: 7.3002
  [Batch 16000] Loss: 7.2887
  [Batch 16100] Loss: 7.2489
  [Batch 16200] Loss: 7.3062
  [Batch 16300] Loss: 7.3124
  [Batch 16400] Loss: 7.2980
  [Batch 16500] Loss: 7.2724
  [Batch 16600] Loss: 7.2738
  [Batch 16700] Loss: 7.2669
  [Batch 16800] Loss: 7.3036
  [Batch 16900] Loss: 7.2985
  [Batch 17000] Loss: 7.2714
  [Batch 17100] Loss: 7.3076
  [Batch 17200] Loss: 7.2730
  [Batch 17300] Loss: 7.2869
  [Batch 17400] Loss: 7.2258
  [Batch 17500] Loss: 7.2586
  [Batch 17600] Loss: 7.2511
  [Batch 17700] Loss: 7.2233
  [Batch 17800] Loss: 7.2984
  [Batch 17900] Loss: 7.2816
  [Batch 18000] Loss: 7.2490
  [Batch 18100] Loss: 7.2425
  [Batch 18200] Loss: 7.2310
  [Batch 18300] Loss: 7.2745
  [Batch 18400] Loss: 7.3015
  [Batch 18500] Loss: 7.2211
  [Batch 18600] Loss: 7.2188
  [Batch 18700] Loss: 7.2601
  [Batch 18800] Loss: 7.2683
  [Batch 18900] Loss: 7.2341
  [Batch 19000] Loss: 7.2433
  [Batch 19100] Loss: 7.2082
  [Batch 19200] Loss: 7.2429
  [Batch 19300] Loss: 7.2400
  [Batch 19400] Loss: 7.2805
  [Batch 19500] Loss: 7.2578
  [Batch 19600] Loss: 7.1957
  [Batch 19700] Loss: 7.2761
  [Batch 19800] Loss: 7.2677
  [Batch 19900] Loss: 7.1934
  [Batch 20000] Loss: 7.2497
  [Batch 20100] Loss: 7.2307
  [Batch 20200] Loss: 7.2705
  [Batch 20300] Loss: 7.2459
  [Batch 20400] Loss: 7.2349
  [Batch 20500] Loss: 7.2619
  [Batch 20600] Loss: 7.2747
  [Batch 20700] Loss: 7.2353
  [Batch 20800] Loss: 7.2589
  [Batch 20900] Loss: 7.2734
  [Batch 21000] Loss: 7.2391
  [Batch 21100] Loss: 7.2835
  [Batch 21200] Loss: 7.3011
  [Batch 21300] Loss: 7.2209
  [Batch 21400] Loss: 7.2159
  [Batch 21500] Loss: 7.2779
  [Batch 21600] Loss: 7.2831
  [Batch 21700] Loss: 7.2361
  [Batch 21800] Loss: 7.2142
  [Batch 21900] Loss: 7.2523
  [Batch 22000] Loss: 7.2105
  [Batch 22100] Loss: 7.2059
  [Batch 22200] Loss: 7.2709
  [Batch 22300] Loss: 7.2497
  [Batch 22400] Loss: 7.2572
  [Batch 22500] Loss: 7.2134
  [Batch 22600] Loss: 7.2760
  [Batch 22700] Loss: 7.2225
  [Batch 22800] Loss: 7.2442
  [Batch 22900] Loss: 7.1850
  [Batch 23000] Loss: 7.1886
  [Batch 23100] Loss: 7.2576
  [Batch 23200] Loss: 7.3024
  [Batch 23300] Loss: 7.2457
  [Batch 23400] Loss: 7.2135
  [Batch 23500] Loss: 7.2698
  [Batch 23600] Loss: 7.2374
  [Batch 23700] Loss: 7.2696
  [Batch 23800] Loss: 7.1888
  [Batch 23900] Loss: 7.2308
  [Batch 24000] Loss: 7.2483
  [Batch 24100] Loss: 7.2048
  [Batch 24200] Loss: 7.2513
  [Batch 24300] Loss: 7.2213
  [Batch 24400] Loss: 7.2344
  [Batch 24500] Loss: 7.2590
  [Batch 24600] Loss: 7.2270
  [Batch 24700] Loss: 7.2678
  [Batch 24800] Loss: 7.2639
  [Batch 24900] Loss: 7.2155
  [Batch 25000] Loss: 7.3057
  [Batch 25100] Loss: 7.1922
  [Batch 25200] Loss: 7.2361
  [Batch 25300] Loss: 7.1897
  [Batch 25400] Loss: 7.1624
  [Batch 25500] Loss: 7.2716
  [Batch 25600] Loss: 7.1998
  [Batch 25700] Loss: 7.2421
  [Batch 25800] Loss: 7.2013
  [Batch 25900] Loss: 7.2252
  [Batch 26000] Loss: 7.2526
  [Batch 26100] Loss: 7.2725
  [Batch 26200] Loss: 7.2192
  [Batch 26300] Loss: 7.1965
  [Batch 26400] Loss: 7.2072
  [Batch 26500] Loss: 7.2427
  [Batch 26600] Loss: 7.1959
  [Batch 26700] Loss: 7.2137
  [Batch 26800] Loss: 7.2501
  [Batch 26900] Loss: 7.2166
  [Batch 27000] Loss: 7.1776
  [Batch 27100] Loss: 7.2225
  [Batch 27200] Loss: 7.2045
  [Batch 27300] Loss: 7.2227
  [Batch 27400] Loss: 7.1291
  [Batch 27500] Loss: 7.2030
  [Batch 27600] Loss: 7.1537
  [Batch 27700] Loss: 7.1541
  [Batch 27800] Loss: 7.1574
  [Batch 27900] Loss: 7.2050
  [Batch 28000] Loss: 7.2292
  [Batch 28100] Loss: 7.2300
  [Batch 28200] Loss: 7.1745
  [Batch 28300] Loss: 7.2664
  [Batch 28400] Loss: 7.1944
  [Batch 28500] Loss: 7.2004
  [Batch 28600] Loss: 7.2055
  [Batch 28700] Loss: 7.2096
  [Batch 28800] Loss: 7.1656
  [Batch 28900] Loss: 7.1754
  [Batch 29000] Loss: 7.2256
  [Batch 29100] Loss: 7.2570
  [Batch 29200] Loss: 7.2038
  [Batch 29300] Loss: 7.2570
  [Batch 29400] Loss: 7.1797
  [Batch 29500] Loss: 7.2202
  [Batch 29600] Loss: 7.1676
  [Batch 29700] Loss: 7.1931
  [Batch 29800] Loss: 7.1965
  [Batch 29900] Loss: 7.2672
  [Batch 30000] Loss: 7.2264
  [Batch 30100] Loss: 7.1728
  [Batch 30200] Loss: 7.1695
  [Batch 30300] Loss: 7.1581
  [Batch 30400] Loss: 7.1956
  [Batch 30500] Loss: 7.1632
  [Batch 30600] Loss: 7.2136
  [Batch 30700] Loss: 7.1999
  [Batch 30800] Loss: 7.2290
  [Batch 30900] Loss: 7.1968
  [Batch 31000] Loss: 7.1703
  [Batch 31100] Loss: 7.1695
  [Batch 31200] Loss: 7.1775
  [Batch 31300] Loss: 7.1663
  [Batch 31400] Loss: 7.1918
  [Batch 31500] Loss: 7.1960
  [Batch 31600] Loss: 7.1914
  [Batch 31700] Loss: 7.2162
  [Batch 31800] Loss: 7.1588
  [Batch 31900] Loss: 7.2127
  [Batch 32000] Loss: 7.1475
  [Batch 32100] Loss: 7.1924
  [Batch 32200] Loss: 7.1937
  [Batch 32300] Loss: 7.1669
  [Batch 32400] Loss: 7.1170
  [Batch 32500] Loss: 7.1782
  [Batch 32600] Loss: 7.1738
  [Batch 32700] Loss: 7.1321
  [Batch 32800] Loss: 7.1726
  [Batch 32900] Loss: 7.1509
  [Batch 33000] Loss: 7.1895
  [Batch 33100] Loss: 7.1841
  [Batch 33200] Loss: 7.1958
  [Batch 33300] Loss: 7.1629
  [Batch 33400] Loss: 7.1643
  [Batch 33500] Loss: 7.2134
  [Batch 33600] Loss: 7.2032
  [Batch 33700] Loss: 7.1365
  [Batch 33800] Loss: 7.2178
  [Batch 33900] Loss: 7.1944
  [Batch 34000] Loss: 7.1876
  [Batch 34100] Loss: 7.1799
  [Batch 34200] Loss: 7.2058
  [Batch 34300] Loss: 7.1762
  [Batch 34400] Loss: 7.1801
  [Batch 34500] Loss: 7.1838
  [Batch 34600] Loss: 7.2405
  [Batch 34700] Loss: 7.1837
  [Batch 34800] Loss: 7.1610
  [Batch 34900] Loss: 7.1806
  [Batch 35000] Loss: 7.1684
  [Batch 35100] Loss: 7.2413
  [Batch 35200] Loss: 7.1909
  [Batch 35300] Loss: 7.1732
  [Batch 35400] Loss: 7.2031
  [Batch 35500] Loss: 7.1608
  [Batch 35600] Loss: 7.1991
  [Batch 35700] Loss: 7.1865
  [Batch 35800] Loss: 7.1937
  [Batch 35900] Loss: 7.1574
  [Batch 36000] Loss: 7.1888
  [Batch 36100] Loss: 7.1324
  [Batch 36200] Loss: 7.1852
  [Batch 36300] Loss: 7.1432
  [Batch 36400] Loss: 7.1779
  [Batch 36500] Loss: 7.1126
  [Batch 36600] Loss: 7.1785
  [Batch 36700] Loss: 7.1669
  [Batch 36800] Loss: 7.1643
  [Batch 36900] Loss: 7.2072
  [Batch 37000] Loss: 7.1576
  [Batch 37100] Loss: 7.1789
  [Batch 37200] Loss: 7.1604
  [Batch 37300] Loss: 7.1467
  [Batch 37400] Loss: 7.1826
  [Batch 37500] Loss: 7.1723
  [Batch 37600] Loss: 7.1379
  [Batch 37700] Loss: 7.1635
  [Batch 37800] Loss: 7.1720
  [Batch 37900] Loss: 7.1861
  [Batch 38000] Loss: 7.2191
  [Batch 38100] Loss: 7.1579
  [Batch 38200] Loss: 7.1216
  [Batch 38300] Loss: 7.1714
  [Batch 38400] Loss: 7.1731
  [Batch 38500] Loss: 7.1810
  [Batch 38600] Loss: 7.1220
  [Batch 38700] Loss: 7.1988
  [Batch 38800] Loss: 7.1678
  [Batch 38900] Loss: 7.1681
  [Batch 39000] Loss: 7.1459
  [Batch 39100] Loss: 7.1500
  [Batch 39200] Loss: 7.1285
  [Batch 39300] Loss: 7.1123
  [Batch 39400] Loss: 7.1641
[Epoch 3] Train Loss: 7.2782 | Train PPL: 1448.34 | Val PPL: 1257.20
Iteracciones: 39449
  [Batch 100] Loss: 7.2418
  [Batch 200] Loss: 7.1518
  [Batch 300] Loss: 7.1454
  [Batch 400] Loss: 7.1574
  [Batch 500] Loss: 7.1575
  [Batch 600] Loss: 7.1092
  [Batch 700] Loss: 7.1830
  [Batch 800] Loss: 7.1379
  [Batch 900] Loss: 7.1192
  [Batch 1000] Loss: 7.1358
  [Batch 1100] Loss: 7.1445
  [Batch 1200] Loss: 7.1327
  [Batch 1300] Loss: 7.1742
  [Batch 1400] Loss: 7.1277
  [Batch 1500] Loss: 7.0950
  [Batch 1600] Loss: 7.1638
  [Batch 1700] Loss: 7.1652
  [Batch 1800] Loss: 7.1441
  [Batch 1900] Loss: 7.1459
  [Batch 2000] Loss: 7.0825
  [Batch 2100] Loss: 7.1696
  [Batch 2200] Loss: 7.1427
  [Batch 2300] Loss: 7.1552
  [Batch 2400] Loss: 7.2021
  [Batch 2500] Loss: 7.1213
  [Batch 2600] Loss: 7.1385
  [Batch 2700] Loss: 7.1524
  [Batch 2800] Loss: 7.1562
  [Batch 2900] Loss: 7.1071
  [Batch 3000] Loss: 7.2103
  [Batch 3100] Loss: 7.1157
  [Batch 3200] Loss: 7.1220
  [Batch 3300] Loss: 7.1495
  [Batch 3400] Loss: 7.1755
  [Batch 3500] Loss: 7.1418
  [Batch 3600] Loss: 7.1834
  [Batch 3700] Loss: 7.1067
  [Batch 3800] Loss: 7.1105
  [Batch 3900] Loss: 7.1433
  [Batch 4000] Loss: 7.1238
  [Batch 4100] Loss: 7.1395
  [Batch 4200] Loss: 7.1469
  [Batch 4300] Loss: 7.1379
  [Batch 4400] Loss: 7.1349
  [Batch 4500] Loss: 7.1055
  [Batch 4600] Loss: 7.1930
  [Batch 4700] Loss: 7.1236
  [Batch 4800] Loss: 7.1688
  [Batch 4900] Loss: 7.1470
  [Batch 5000] Loss: 7.2082
  [Batch 5100] Loss: 7.0930
  [Batch 5200] Loss: 7.1497
  [Batch 5300] Loss: 7.1853
  [Batch 5400] Loss: 7.1636
  [Batch 5500] Loss: 7.1090
  [Batch 5600] Loss: 7.0825
  [Batch 5700] Loss: 7.1972
  [Batch 5800] Loss: 7.1284
  [Batch 5900] Loss: 7.1370
  [Batch 6000] Loss: 7.1101
  [Batch 6100] Loss: 7.0783
  [Batch 6200] Loss: 7.1449
  [Batch 6300] Loss: 7.1445
  [Batch 6400] Loss: 7.0944
  [Batch 6500] Loss: 7.0796
  [Batch 6600] Loss: 7.1495
  [Batch 6700] Loss: 7.1172
  [Batch 6800] Loss: 7.0960
  [Batch 6900] Loss: 7.1177
  [Batch 7000] Loss: 7.1714
  [Batch 7100] Loss: 7.1425
  [Batch 7200] Loss: 7.1172
  [Batch 7300] Loss: 7.1209
  [Batch 7400] Loss: 7.1314
  [Batch 7500] Loss: 7.0930
  [Batch 7600] Loss: 7.1993
  [Batch 7700] Loss: 7.1440
  [Batch 7800] Loss: 7.0829
  [Batch 7900] Loss: 7.1309
  [Batch 8000] Loss: 7.0997
  [Batch 8100] Loss: 7.0639
  [Batch 8200] Loss: 7.1363
  [Batch 8300] Loss: 7.1149
  [Batch 8400] Loss: 7.0911
  [Batch 8500] Loss: 7.0829
  [Batch 8600] Loss: 7.1223
  [Batch 8700] Loss: 7.1713
  [Batch 8800] Loss: 7.0666
  [Batch 8900] Loss: 7.0977
  [Batch 9000] Loss: 7.0770
  [Batch 9100] Loss: 7.1464
  [Batch 9200] Loss: 7.1289
  [Batch 9300] Loss: 7.1246
  [Batch 9400] Loss: 7.1190
  [Batch 9500] Loss: 7.1151
  [Batch 9600] Loss: 7.1314
  [Batch 9700] Loss: 7.0993
  [Batch 9800] Loss: 7.1413
  [Batch 9900] Loss: 7.0775
  [Batch 10000] Loss: 7.1615
  [Batch 10100] Loss: 7.1033
  [Batch 10200] Loss: 7.1348
  [Batch 10300] Loss: 7.1236
  [Batch 10400] Loss: 7.1054
  [Batch 10500] Loss: 7.1810
  [Batch 10600] Loss: 7.1152
  [Batch 10700] Loss: 7.0917
  [Batch 10800] Loss: 7.0880
  [Batch 10900] Loss: 7.0386
  [Batch 11000] Loss: 7.1386
  [Batch 11100] Loss: 7.1357
  [Batch 11200] Loss: 7.0847
  [Batch 11300] Loss: 7.1041
  [Batch 11400] Loss: 7.1234
  [Batch 11500] Loss: 7.1146
  [Batch 11600] Loss: 7.0960
  [Batch 11700] Loss: 7.1545
  [Batch 11800] Loss: 7.1489
  [Batch 11900] Loss: 7.1293
  [Batch 12000] Loss: 7.0780
  [Batch 12100] Loss: 7.0939
  [Batch 12200] Loss: 7.0731
  [Batch 12300] Loss: 7.0822
  [Batch 12400] Loss: 7.1052
  [Batch 12500] Loss: 7.0729
  [Batch 12600] Loss: 7.0919
  [Batch 12700] Loss: 7.1476
  [Batch 12800] Loss: 7.1217
  [Batch 12900] Loss: 7.1024
  [Batch 13000] Loss: 7.0958
  [Batch 13100] Loss: 7.0780
  [Batch 13200] Loss: 7.0904
  [Batch 13300] Loss: 7.1059
  [Batch 13400] Loss: 7.0510
  [Batch 13500] Loss: 7.1115
  [Batch 13600] Loss: 7.0796
  [Batch 13700] Loss: 7.0741
  [Batch 13800] Loss: 7.0959
  [Batch 13900] Loss: 7.0845
  [Batch 14000] Loss: 7.0943
  [Batch 14100] Loss: 7.0914
  [Batch 14200] Loss: 7.0809
  [Batch 14300] Loss: 7.0357
  [Batch 14400] Loss: 7.1249
  [Batch 14500] Loss: 7.0962
  [Batch 14600] Loss: 7.0699
  [Batch 14700] Loss: 7.0596
  [Batch 14800] Loss: 7.0629
  [Batch 14900] Loss: 7.0708
  [Batch 15000] Loss: 7.0654
  [Batch 15100] Loss: 7.1121
  [Batch 15200] Loss: 7.0844
  [Batch 15300] Loss: 7.0931
  [Batch 15400] Loss: 7.0749
  [Batch 15500] Loss: 7.0601
  [Batch 15600] Loss: 7.0963
  [Batch 15700] Loss: 7.0634
  [Batch 15800] Loss: 7.0986
  [Batch 15900] Loss: 7.0494
  [Batch 16000] Loss: 7.0664
  [Batch 16100] Loss: 7.1013
  [Batch 16200] Loss: 7.0589
  [Batch 16300] Loss: 7.1035
  [Batch 16400] Loss: 7.1145
  [Batch 16500] Loss: 7.0354
  [Batch 16600] Loss: 7.0766
  [Batch 16700] Loss: 7.0729
  [Batch 16800] Loss: 7.0622
  [Batch 16900] Loss: 7.1021
  [Batch 17000] Loss: 7.0819
  [Batch 17100] Loss: 7.0445
  [Batch 17200] Loss: 7.1216
  [Batch 17300] Loss: 7.0837
  [Batch 17400] Loss: 7.0311
  [Batch 17500] Loss: 7.1091
  [Batch 17600] Loss: 7.1225
  [Batch 17700] Loss: 7.0637
  [Batch 17800] Loss: 7.0372
  [Batch 17900] Loss: 7.0304
  [Batch 18000] Loss: 7.0906
  [Batch 18100] Loss: 7.0040
  [Batch 18200] Loss: 7.0810
  [Batch 18300] Loss: 7.0378
  [Batch 18400] Loss: 7.0467
  [Batch 18500] Loss: 7.1064
  [Batch 18600] Loss: 7.0590
  [Batch 18700] Loss: 7.0725
  [Batch 18800] Loss: 7.1028
  [Batch 18900] Loss: 7.1107
  [Batch 19000] Loss: 7.0563
  [Batch 19100] Loss: 7.0370
  [Batch 19200] Loss: 7.0431
  [Batch 19300] Loss: 6.9911
  [Batch 19400] Loss: 7.1019
  [Batch 19500] Loss: 7.0736
  [Batch 19600] Loss: 7.0451
  [Batch 19700] Loss: 7.0828
  [Batch 19800] Loss: 7.0481
  [Batch 19900] Loss: 7.1117
  [Batch 20000] Loss: 7.0783
  [Batch 20100] Loss: 7.0199
  [Batch 20200] Loss: 7.0505
  [Batch 20300] Loss: 7.0432
  [Batch 20400] Loss: 7.0398
  [Batch 20500] Loss: 7.1012
  [Batch 20600] Loss: 7.0002
  [Batch 20700] Loss: 7.0575
  [Batch 20800] Loss: 7.0314
  [Batch 20900] Loss: 7.1094
  [Batch 21000] Loss: 7.0317
  [Batch 21100] Loss: 7.0281
  [Batch 21200] Loss: 7.0814
  [Batch 21300] Loss: 7.0056
  [Batch 21400] Loss: 7.0483
  [Batch 21500] Loss: 7.0881
  [Batch 21600] Loss: 7.0529
  [Batch 21700] Loss: 7.0435
  [Batch 21800] Loss: 7.0483
  [Batch 21900] Loss: 7.0374
  [Batch 22000] Loss: 6.9931
  [Batch 22100] Loss: 7.0235
  [Batch 22200] Loss: 7.0008
  [Batch 22300] Loss: 6.9873
  [Batch 22400] Loss: 6.9908
  [Batch 22500] Loss: 7.0747
  [Batch 22600] Loss: 7.0848
  [Batch 22700] Loss: 7.1033
  [Batch 22800] Loss: 7.0405
  [Batch 22900] Loss: 7.0405
  [Batch 23000] Loss: 7.0359
  [Batch 23100] Loss: 7.0133
  [Batch 23200] Loss: 7.1134
  [Batch 23300] Loss: 7.0111
  [Batch 23400] Loss: 7.0412
  [Batch 23500] Loss: 6.9946
  [Batch 23600] Loss: 7.0332
  [Batch 23700] Loss: 7.0571
  [Batch 23800] Loss: 7.0435
  [Batch 23900] Loss: 7.0441
  [Batch 24000] Loss: 7.0282
  [Batch 24100] Loss: 7.0405
  [Batch 24200] Loss: 7.0345
  [Batch 24300] Loss: 7.0424
